threshold,source_repo,target_repo,shift_at_step,mean_commit_error,drift_detected,model_adapted,buffer_size,total_adaptations,step,segment,commit_sha
1.0,tabulate,validators,120,0.0417,False,False,5000,4,152,target,mut_1de5686af8b8
1.0,tabulate,validators,120,0.0484,False,False,5000,4,153,target,mut_1f45b57e6554
1.0,tabulate,validators,120,0.0406,False,False,5000,4,154,target,mut_1f47e8bb3664
1.0,tabulate,validators,120,0.0406,False,False,5000,4,155,target,mut_1f9c7d81a427
1.0,tabulate,validators,120,0.0468,False,False,5000,4,156,target,mut_20fb6937abce
1.0,tabulate,validators,120,0.0554,False,False,5000,4,157,target,mut_2317c2a229ce
1.0,tabulate,validators,120,0.0394,False,False,5000,4,158,target,mut_27ec4b9275fd
1.0,tabulate,validators,120,0.0439,False,False,5000,4,159,target,mut_285f5b886dd5
1.0,tabulate,validators,120,0.0479,False,False,5000,4,160,target,mut_289f57866ae7
1.0,tabulate,validators,120,0.0418,False,False,5000,4,161,target,mut_2901fb77a5d5
1.0,tabulate,validators,120,0.0481,False,False,5000,4,162,target,mut_29ccdf85d582
1.0,tabulate,validators,120,0.0398,False,False,5000,4,163,target,mut_2a92b8d95ee8
1.0,tabulate,validators,120,0.0503,False,False,5000,4,164,target,mut_2ad0e4dafa3b
1.0,tabulate,validators,120,0.0541,False,False,5000,4,165,target,mut_2cdea7c4328e
1.0,tabulate,validators,120,0.0408,False,False,5000,4,166,target,mut_2d0a27e2afa6
1.0,tabulate,validators,120,0.0431,False,False,5000,4,167,target,mut_2d8d84c4d455
1.0,tabulate,validators,120,0.04,False,False,5000,4,168,target,mut_30a7d491f32f
1.0,tabulate,validators,120,0.0435,False,False,5000,4,169,target,mut_30e86d697433
1.0,tabulate,validators,120,0.0438,False,False,5000,4,170,target,mut_36c2d446fe15
1.0,tabulate,validators,120,0.0389,False,False,5000,4,171,target,mut_36e292ffc3ef
1.0,tabulate,validators,120,0.0558,False,False,5000,4,172,target,mut_3774cdaf370e
1.0,tabulate,validators,120,0.0425,False,False,5000,4,173,target,mut_3928233dbdcc
1.0,tabulate,validators,120,0.0401,False,False,5000,4,174,target,mut_395f1ab98b35
1.0,tabulate,validators,120,0.0448,False,False,5000,4,175,target,mut_39be6b85e7ee
1.0,tabulate,validators,120,0.049,False,False,5000,4,176,target,mut_3a5ca7649694
1.0,tabulate,validators,120,0.0423,False,False,5000,4,177,target,mut_3dcec3ec759c
1.0,tabulate,validators,120,0.0379,False,False,5000,4,178,target,mut_3dd0386d5f78
1.0,tabulate,validators,120,0.0533,False,False,5000,4,179,target,mut_3e4a582a3a2b
1.0,tabulate,validators,120,0.0468,False,False,5000,4,180,target,mut_3e739b7fe6fc
1.0,tabulate,validators,120,0.0542,False,False,5000,4,181,target,mut_3fd09fd69732
1.0,tabulate,validators,120,0.045,False,False,5000,4,182,target,mut_41b88e094971
1.0,tabulate,validators,120,0.0617,False,False,5000,4,183,target,mut_428e29ee962b
1.0,tabulate,validators,120,0.0402,False,False,5000,4,184,target,mut_4426be1f5b7d
1.0,tabulate,validators,120,0.0403,False,False,5000,4,185,target,mut_44819cc538eb
1.0,tabulate,validators,120,0.0494,False,False,5000,4,186,target,mut_453957b0c500
1.0,tabulate,validators,120,0.0423,False,False,5000,4,187,target,mut_4584024a2a86
1.0,tabulate,validators,120,0.044,False,False,5000,4,188,target,mut_47d744973bf5
1.0,tabulate,validators,120,0.0526,False,False,5000,4,189,target,mut_4ab43ceb3983
1.0,tabulate,validators,120,0.0444,False,False,5000,4,190,target,mut_4aed3bddcc61
1.0,tabulate,validators,120,0.0318,False,False,5000,4,191,target,mut_4b34fe7f59f8
1.0,tabulate,validators,120,0.0347,False,False,5000,4,192,target,mut_4c85d54acda3
1.0,tabulate,validators,120,0.029,False,False,5000,4,193,target,mut_4cc6f0bf5261
1.0,tabulate,validators,120,0.0319,False,False,5000,4,194,target,mut_4d12f9bffa5f
1.0,tabulate,validators,120,0.0298,False,False,5000,4,195,target,mut_4d42ec13aec8
1.0,tabulate,validators,120,0.0413,False,False,5000,4,196,target,mut_4e55dc8c2d32
1.0,tabulate,validators,120,0.0297,False,False,5000,4,197,target,mut_4ed941e580f6
1.0,tabulate,validators,120,0.0323,False,False,5000,4,198,target,mut_505bd34e9c8d
1.0,tabulate,validators,120,0.1327,False,False,5000,4,199,target,mut_52c53bfdad3f
1.0,tabulate,validators,120,0.0298,False,False,5000,4,200,target,mut_533d36268a8c
1.0,tabulate,validators,120,0.0321,False,False,5000,4,201,target,mut_5492b61f4a33
1.0,tabulate,validators,120,0.0291,False,False,5000,4,202,target,mut_561578945597
1.0,tabulate,validators,120,0.0292,False,False,5000,4,203,target,mut_575f8abb0cc1
1.0,tabulate,validators,120,0.0383,False,False,5000,4,204,target,mut_59db72f424fa
1.0,tabulate,validators,120,0.0405,False,False,5000,4,205,target,mut_59e1449d4175
1.0,tabulate,validators,120,0.041,False,False,5000,4,206,target,mut_5b96aab3b716
1.0,tabulate,validators,120,0.0485,False,False,5000,4,207,target,mut_5bb558d9b7f1
1.0,tabulate,validators,120,0.041,False,False,5000,4,208,target,mut_5d6c202373bf
1.0,tabulate,validators,120,0.035,False,False,5000,4,209,target,mut_5fdb6c75ba1b
1.0,tabulate,validators,120,0.035,False,False,5000,4,210,target,mut_60097c426393
1.0,tabulate,validators,120,0.0372,False,False,5000,4,211,target,mut_631b9ca41a84
1.0,tabulate,validators,120,0.0362,False,False,5000,4,212,target,mut_63364a85d8b3
1.0,tabulate,validators,120,0.0468,False,False,5000,4,213,target,mut_63f77ca240ed
1.0,tabulate,validators,120,0.0452,False,False,5000,4,214,target,mut_6543eba7d306
1.0,tabulate,validators,120,0.0349,False,False,5000,4,215,target,mut_666d29aa1353
1.0,tabulate,validators,120,0.0391,False,False,5000,4,216,target,mut_674f92c64e7a
1.0,tabulate,validators,120,0.0431,False,False,5000,4,217,target,mut_67c4217fd609
1.0,tabulate,validators,120,0.0428,False,False,5000,4,218,target,mut_680a2363c4c8
1.0,tabulate,validators,120,0.0386,False,False,5000,4,219,target,mut_6a3eb59c025d
1.0,tabulate,validators,120,0.0365,False,False,5000,4,220,target,mut_6cbf02918859
1.0,tabulate,validators,120,0.0349,False,False,5000,4,221,target,mut_6e600cedd9bc
1.0,tabulate,validators,120,0.0356,False,False,5000,4,222,target,mut_6ed5f0ff4947
1.0,tabulate,validators,120,0.0349,False,False,5000,4,223,target,mut_6f7aa3e309c5
1.0,tabulate,validators,120,0.0362,False,False,5000,4,224,target,mut_6f927eb2c6a3
1.0,tabulate,validators,120,0.116,False,False,5000,4,225,target,mut_714e0600922e
1.0,tabulate,validators,120,0.0352,False,False,5000,4,226,target,mut_71a35d67c468
1.0,tabulate,validators,120,0.0499,False,False,5000,4,227,target,mut_72564fffeb22
1.0,tabulate,validators,120,0.0439,False,False,5000,4,228,target,mut_72e8b501e2f7
1.0,tabulate,validators,120,0.0393,False,False,5000,4,229,target,mut_731b7e032dbf
1.0,tabulate,validators,120,0.038,False,False,5000,4,230,target,mut_73748398dc44
1.0,tabulate,validators,120,0.0417,False,False,5000,4,231,target,mut_73d6163b93ca
1.0,tabulate,validators,120,0.0456,False,False,5000,4,232,target,mut_75464f8634f2
1.0,tabulate,validators,120,0.0421,False,False,5000,4,233,target,mut_75a622bca676
1.0,tabulate,validators,120,0.1153,False,False,5000,4,234,target,mut_776e97ff8166
1.0,tabulate,validators,120,0.0421,False,False,5000,4,235,target,mut_793525131c6b
1.0,tabulate,validators,120,0.0408,False,False,5000,4,236,target,mut_793ea7b426d8
1.0,tabulate,validators,120,0.0362,False,False,5000,4,237,target,mut_794b20d97c83
1.0,tabulate,validators,120,0.0442,False,False,5000,4,238,target,mut_813f338b5985
1.0,tabulate,validators,120,0.1281,False,False,5000,4,239,target,mut_81ac38131bac
1.0,validators,pathspec,120,0.0646,False,False,5000,0,0,source,mut_289f57866ae7
1.0,validators,pathspec,120,0.0221,False,False,5000,0,1,source,mut_2901fb77a5d5
1.0,validators,pathspec,120,0.0297,False,False,5000,0,2,source,mut_29ccdf85d582
1.0,validators,pathspec,120,0.0214,False,False,5000,0,3,source,mut_2a92b8d95ee8
1.0,validators,pathspec,120,0.0682,False,False,5000,0,4,source,mut_2ad0e4dafa3b
1.0,validators,pathspec,120,0.0383,False,False,5000,0,5,source,mut_2cdea7c4328e
1.0,validators,pathspec,120,0.0243,False,False,5000,0,6,source,mut_2d0a27e2afa6
1.0,validators,pathspec,120,0.0331,False,False,5000,0,7,source,mut_2d8d84c4d455
1.0,validators,pathspec,120,0.0241,False,False,5000,0,8,source,mut_30a7d491f32f
1.0,validators,pathspec,120,0.0282,False,False,5000,0,9,source,mut_30e86d697433
1.0,validators,pathspec,120,0.0277,False,False,5000,0,10,source,mut_36c2d446fe15
1.0,validators,pathspec,120,0.0808,False,False,5000,0,11,source,mut_36e292ffc3ef
1.0,validators,pathspec,120,0.0434,False,False,5000,0,12,source,mut_3774cdaf370e
1.0,validators,pathspec,120,0.0478,False,False,5000,0,13,source,mut_3928233dbdcc
1.0,validators,pathspec,120,0.0268,False,False,5000,0,14,source,mut_395f1ab98b35
1.0,validators,pathspec,120,0.0305,False,False,5000,0,15,source,mut_39be6b85e7ee
1.0,validators,pathspec,120,0.0339,False,False,5000,0,16,source,mut_3a5ca7649694
1.0,validators,pathspec,120,0.037,False,False,5000,0,17,source,mut_3dcec3ec759c
1.0,validators,pathspec,120,0.0258,False,False,5000,0,18,source,mut_3dd0386d5f78
1.0,validators,pathspec,120,0.0355,False,False,5000,0,19,source,mut_3e4a582a3a2b
1.0,validators,pathspec,120,0.0329,False,False,5000,0,20,source,mut_3e739b7fe6fc
1.0,validators,pathspec,120,0.0399,False,False,5000,0,21,source,mut_3fd09fd69732
1.0,validators,pathspec,120,0.0298,False,False,5000,0,22,source,mut_41b88e094971
1.0,validators,pathspec,120,0.0459,False,False,5000,0,23,source,mut_428e29ee962b
1.0,validators,pathspec,120,0.0263,False,False,5000,0,24,source,mut_4426be1f5b7d
1.0,validators,pathspec,120,0.0349,False,False,5000,0,25,source,mut_44819cc538eb
1.0,validators,pathspec,120,0.1019,False,False,5000,0,26,source,mut_453957b0c500
1.0,validators,pathspec,120,0.0224,False,False,5000,0,27,source,mut_4584024a2a86
1.0,validators,pathspec,120,0.0244,False,False,5000,0,28,source,mut_47d744973bf5
1.0,validators,pathspec,120,0.061,False,False,5000,0,29,source,mut_4ab43ceb3983
1.0,validators,pathspec,120,0.0358,False,False,5000,0,30,source,mut_4aed3bddcc61
1.0,validators,pathspec,120,0.0229,False,False,5000,0,31,source,mut_4b34fe7f59f8
1.0,validators,pathspec,120,0.0307,False,False,5000,0,32,source,mut_4c85d54acda3
1.0,validators,pathspec,120,0.0224,False,False,5000,0,33,source,mut_4cc6f0bf5261
1.0,validators,pathspec,120,0.0241,False,False,5000,0,34,source,mut_4d12f9bffa5f
1.0,validators,pathspec,120,0.0234,False,False,5000,0,35,source,mut_4d42ec13aec8
1.0,validators,pathspec,120,0.0365,False,False,5000,0,36,source,mut_4e55dc8c2d32
1.0,validators,pathspec,120,0.0239,False,False,5000,0,37,source,mut_4ed941e580f6
1.0,validators,pathspec,120,0.0214,False,False,5000,0,38,source,mut_505bd34e9c8d
1.0,validators,pathspec,120,0.1298,False,False,5000,0,39,source,mut_52c53bfdad3f
1.0,validators,pathspec,120,0.0558,False,False,5000,0,40,source,mut_533d36268a8c
1.0,validators,pathspec,120,0.0226,False,False,5000,0,41,source,mut_5492b61f4a33
1.0,validators,pathspec,120,0.0219,False,False,5000,0,42,source,mut_561578945597
1.0,validators,pathspec,120,0.0387,False,False,5000,0,43,source,mut_575f8abb0cc1
1.0,validators,pathspec,120,0.0277,False,False,5000,0,44,source,mut_59db72f424fa
1.0,validators,pathspec,120,0.0266,False,False,5000,0,45,source,mut_59e1449d4175
1.0,validators,pathspec,120,0.0269,False,False,5000,0,46,source,mut_5b96aab3b716
1.0,validators,pathspec,120,0.0381,False,False,5000,0,47,source,mut_5bb558d9b7f1
1.0,validators,pathspec,120,0.0393,False,False,5000,0,48,source,mut_5d6c202373bf
1.0,validators,pathspec,120,0.022,False,False,5000,0,49,source,mut_5fdb6c75ba1b
1.0,validators,pathspec,120,0.0214,False,False,5000,0,50,source,mut_60097c426393
1.0,validators,pathspec,120,0.0414,False,False,5000,0,51,source,mut_631b9ca41a84
1.0,validators,pathspec,120,0.0228,False,False,5000,0,52,source,mut_63364a85d8b3
1.0,validators,pathspec,120,0.0316,False,False,5000,0,53,source,mut_63f77ca240ed
1.0,validators,pathspec,120,0.0601,False,False,5000,0,54,source,mut_6543eba7d306
1.0,validators,pathspec,120,0.0201,False,False,5000,0,55,source,mut_666d29aa1353
1.0,validators,pathspec,120,0.0239,False,False,5000,0,56,source,mut_674f92c64e7a
1.0,validators,pathspec,120,0.0277,False,False,5000,0,57,source,mut_67c4217fd609
1.0,validators,pathspec,120,0.0289,False,False,5000,0,58,source,mut_680a2363c4c8
1.0,validators,pathspec,120,0.0246,False,False,5000,0,59,source,mut_6a3eb59c025d
1.0,validators,pathspec,120,0.061,False,False,5000,0,60,source,mut_6cbf02918859
1.0,validators,pathspec,120,0.0206,False,False,5000,0,61,source,mut_6e600cedd9bc
1.0,validators,pathspec,120,0.0216,False,False,5000,0,62,source,mut_6ed5f0ff4947
1.0,validators,pathspec,120,0.0206,False,False,5000,0,63,source,mut_6f7aa3e309c5
1.0,validators,pathspec,120,0.0222,False,False,5000,0,64,source,mut_6f927eb2c6a3
1.0,validators,pathspec,120,0.106,False,False,5000,0,65,source,mut_714e0600922e
1.0,validators,pathspec,120,0.0214,False,False,5000,0,66,source,mut_71a35d67c468
1.0,validators,pathspec,120,0.093,False,False,5000,0,67,source,mut_72564fffeb22
1.0,validators,pathspec,120,0.0384,False,False,5000,0,68,source,mut_72e8b501e2f7
1.0,validators,pathspec,120,0.0235,False,False,5000,0,69,source,mut_731b7e032dbf
1.0,validators,pathspec,120,0.035,False,False,5000,0,70,source,mut_73748398dc44
1.0,validators,pathspec,120,0.0855,False,False,5000,0,71,source,mut_73d6163b93ca
1.0,validators,pathspec,120,0.0549,False,False,5000,0,72,source,mut_75464f8634f2
1.0,validators,pathspec,120,0.0401,False,False,5000,0,73,source,mut_75a622bca676
1.0,validators,pathspec,120,0.1069,False,False,5000,0,74,source,mut_776e97ff8166
1.0,validators,pathspec,120,0.0261,False,False,5000,0,75,source,mut_793525131c6b
1.0,validators,pathspec,120,0.0293,False,False,5000,0,76,source,mut_793ea7b426d8
1.0,validators,pathspec,120,0.0183,False,False,5000,0,77,source,mut_794b20d97c83
1.0,validators,pathspec,120,0.0254,False,False,5000,0,78,source,mut_813f338b5985
1.0,validators,pathspec,120,0.1151,False,False,5000,0,79,source,mut_81ac38131bac
1.0,validators,pathspec,120,0.0272,False,False,5000,0,80,source,mut_838c3bdd1f58
1.0,validators,pathspec,120,0.0339,False,False,5000,0,81,source,mut_847b15bfdda6
1.0,validators,pathspec,120,0.0567,False,False,5000,0,82,source,mut_84e0d10594e1
1.0,validators,pathspec,120,0.0256,False,False,5000,0,83,source,mut_8581be366750
1.0,validators,pathspec,120,0.0202,False,False,5000,0,84,source,mut_86f410eb6ca3
1.0,validators,pathspec,120,0.0323,False,False,5000,0,85,source,mut_871f51c5b640
1.0,validators,pathspec,120,0.0343,False,False,5000,0,86,source,mut_8804b1d19eb6
1.0,validators,pathspec,120,0.1127,False,False,5000,0,87,source,mut_88eac4dab581
1.0,validators,pathspec,120,0.087,False,False,5000,0,88,source,mut_899c2cb44109
1.0,validators,pathspec,120,0.1203,False,False,5000,0,89,source,mut_89d3e6a3ab26
1.0,validators,pathspec,120,0.1162,False,False,5000,0,90,source,mut_89e87ebc41d2
1.0,validators,pathspec,120,0.0317,False,False,5000,0,91,source,mut_8b739a475a3c
1.0,validators,pathspec,120,0.0676,False,False,5000,0,92,source,mut_8c4a95f3d471
1.0,validators,pathspec,120,0.0306,False,False,5000,0,93,source,mut_8cb6b9beec51
1.0,validators,pathspec,120,0.0601,False,False,5000,0,94,source,mut_8e913d78891b
1.0,validators,pathspec,120,0.0203,False,False,5000,0,95,source,mut_90656d0adbc2
1.0,validators,pathspec,120,0.0384,False,False,5000,0,96,source,mut_913b26921954
1.0,validators,pathspec,120,0.0624,False,False,5000,0,97,source,mut_915efbcdbbc4
1.0,validators,pathspec,120,0.0334,False,False,5000,0,98,source,mut_919ddde49884
1.0,validators,pathspec,120,0.0377,False,False,5000,0,99,source,mut_91f5aedf3372
1.0,validators,pathspec,120,0.0342,False,False,5000,0,100,source,mut_91ffe6d6fa41
1.0,validators,pathspec,120,0.0265,False,False,5000,0,101,source,mut_92415c8ed3fa
1.0,validators,pathspec,120,0.0244,False,False,5000,0,102,source,mut_94cee2c8847e
1.0,validators,pathspec,120,0.0325,False,False,5000,0,103,source,mut_96ddf7184ca4
1.0,validators,pathspec,120,0.0318,False,False,5000,0,104,source,mut_97d1014eb70f
1.0,validators,pathspec,120,0.128,False,False,5000,0,105,source,mut_97f85571aaf2
1.0,validators,pathspec,120,0.0251,False,False,5000,0,106,source,mut_989e7c951463
1.0,validators,pathspec,120,0.0346,False,False,5000,0,107,source,mut_98aa516e39a1
1.0,validators,pathspec,120,0.0242,False,False,5000,0,108,source,mut_999c0399e544
1.0,validators,pathspec,120,0.0252,False,False,5000,0,109,source,mut_9b30abde7a51
1.0,validators,pathspec,120,0.0381,False,False,5000,0,110,source,mut_9baa8e0b1105
1.0,validators,pathspec,120,0.0201,False,False,5000,0,111,source,mut_9bfc0d74569f
1.0,validators,pathspec,120,0.0185,False,False,5000,0,112,source,mut_9c91b6447fe3
1.0,validators,pathspec,120,0.0201,False,False,5000,0,113,source,mut_9dbe121ade48
1.0,validators,pathspec,120,0.0208,False,False,5000,0,114,source,mut_9e129b50a8e1
1.0,validators,pathspec,120,0.0245,False,False,5000,0,115,source,mut_9e7665c49799
1.0,validators,pathspec,120,0.0885,False,False,5000,0,116,source,mut_9fbf777b07c4
1.0,validators,pathspec,120,0.0506,False,False,5000,0,117,source,mut_a0b9f50cf520
1.0,validators,pathspec,120,0.049,False,False,5000,0,118,source,mut_a1543330de3c
1.0,validators,pathspec,120,0.0872,False,False,5000,0,119,source,mut_a3ad2a55ddaf
1.0,validators,pathspec,120,0.2758,False,False,5000,0,120,target,mut_00c265e970ea
1.0,validators,pathspec,120,0.2574,False,False,5000,0,121,target,mut_00c48ce16a2f
1.0,validators,pathspec,120,0.2574,False,False,5000,0,122,target,mut_01295249e722
1.0,validators,pathspec,120,0.4294,True,True,5000,1,123,target,mut_042cc4aaec00
1.0,validators,pathspec,120,0.5391,False,False,5000,1,124,target,mut_0537991382a1
1.0,validators,pathspec,120,0.0687,False,False,5000,1,125,target,mut_063037d34f5c
1.0,validators,pathspec,120,0.1282,False,False,5000,1,126,target,mut_08ca2ff2fd49
1.0,validators,pathspec,120,0.5872,False,False,5000,1,127,target,mut_0c9c25505bf8
1.0,validators,pathspec,120,0.1752,False,False,5000,1,128,target,mut_0db0cae15629
1.0,validators,pathspec,120,0.0766,False,False,5000,1,129,target,mut_0df2fc80778c
1.0,validators,pathspec,120,0.3894,False,False,5000,1,130,target,mut_0e1856ed9c82
1.0,validators,pathspec,120,0.0706,False,False,5000,1,131,target,mut_0e71bd8eeb9b
1.0,validators,pathspec,120,0.2381,False,False,5000,1,132,target,mut_0eae59124819
1.0,validators,pathspec,120,0.5316,False,False,5000,1,133,target,mut_103c57e8b52b
1.0,validators,pathspec,120,0.0856,False,False,5000,1,134,target,mut_105fd5984a08
1.0,validators,pathspec,120,0.0323,False,False,5000,1,135,target,mut_1077b8e04940
1.0,validators,pathspec,120,0.7924,False,False,5000,1,136,target,mut_11046ca225a1
1.0,validators,pathspec,120,0.3445,False,False,5000,1,137,target,mut_129b5a0395cd
1.0,validators,pathspec,120,0.5404,False,False,5000,1,138,target,mut_12b50720c6b0
1.0,validators,pathspec,120,0.0753,False,False,5000,1,139,target,mut_12f0655255ff
1.0,validators,pathspec,120,0.7901,False,False,5000,1,140,target,mut_13b2c5018f00
1.0,validators,pathspec,120,0.7924,False,False,5000,1,141,target,mut_16156a06d3b2
1.0,validators,pathspec,120,0.338,False,False,5000,1,142,target,mut_16562207f831
1.0,validators,pathspec,120,0.0767,False,False,5000,1,143,target,mut_169756297ddb
1.0,validators,pathspec,120,0.6656,False,False,5000,1,144,target,mut_174744bfd65b
1.0,validators,pathspec,120,0.252,False,False,5000,1,145,target,mut_17b5b3e7586c
1.0,validators,pathspec,120,0.5233,False,False,5000,1,146,target,mut_181f3c338c4f
1.0,validators,pathspec,120,0.3514,False,False,5000,1,147,target,mut_1837836f5018
1.0,validators,pathspec,120,0.7924,False,False,5000,1,148,target,mut_1871f18e8955
1.0,validators,pathspec,120,0.0698,False,False,5000,1,149,target,mut_18b46aa31898
1.0,validators,pathspec,120,0.0365,False,False,5000,1,150,target,mut_19b3c964fc12
1.0,validators,pathspec,120,0.7899,False,False,5000,1,151,target,mut_1b180004feb5
1.0,validators,pathspec,120,0.7901,False,False,5000,1,152,target,mut_1dcbe1f01b7b
1.0,validators,pathspec,120,0.7901,False,False,5000,1,153,target,mut_2034d433ac40
1.0,validators,pathspec,120,0.7863,True,True,5000,2,154,target,mut_230e632c5e55
1.0,validators,pathspec,120,0.3693,False,False,5000,2,155,target,mut_247ddadc59f1
1.0,validators,pathspec,120,0.1948,False,False,5000,2,156,target,mut_24a9efd7a4ab
1.0,validators,pathspec,120,0.1841,False,False,5000,2,157,target,mut_24e47521abf2
1.0,validators,pathspec,120,0.1842,False,False,5000,2,158,target,mut_268ef88dd929
1.0,validators,pathspec,120,0.0467,False,False,5000,2,159,target,mut_26be5e5ea9b6
1.0,validators,pathspec,120,0.4236,False,False,5000,2,160,target,mut_271a88b94f2a
1.0,validators,pathspec,120,0.1752,False,False,5000,2,161,target,mut_273b59fab021
1.0,validators,pathspec,120,0.2851,False,False,5000,2,162,target,mut_27531e910b3c
1.0,validators,pathspec,120,0.0664,False,False,5000,2,163,target,mut_2772e8b27f7f
1.0,validators,pathspec,120,0.0596,False,False,5000,2,164,target,mut_29db292771c0
1.0,validators,pathspec,120,0.1855,False,False,5000,2,165,target,mut_2a46d9d58366
1.0,validators,pathspec,120,0.1702,False,False,5000,2,166,target,mut_2a4800141334
1.0,validators,pathspec,120,0.0317,False,False,5000,2,167,target,mut_2aad23831dd3
1.0,validators,pathspec,120,0.0317,False,False,5000,2,168,target,mut_2b23de3aacc0
1.0,validators,pathspec,120,0.1823,False,False,5000,2,169,target,mut_2c26ae5c9de4
1.0,validators,pathspec,120,0.135,False,False,5000,2,170,target,mut_2ddbc9596010
1.0,validators,pathspec,120,0.068,False,False,5000,2,171,target,mut_2eb63ee45454
1.0,validators,pathspec,120,0.0413,False,False,5000,2,172,target,mut_2ec8e80960f0
1.0,validators,pathspec,120,0.1167,False,False,5000,2,173,target,mut_3082e187b8ef
1.0,validators,pathspec,120,0.0607,False,False,5000,2,174,target,mut_31f518d1d40a
1.0,validators,pathspec,120,0.0658,False,False,5000,2,175,target,mut_320e16630e8d
1.0,validators,pathspec,120,0.0467,False,False,5000,2,176,target,mut_320f1bbd9777
1.0,validators,pathspec,120,0.0308,False,False,5000,2,177,target,mut_3435678f3d1f
1.0,validators,pathspec,120,0.0915,False,False,5000,2,178,target,mut_34de7097f517
1.0,validators,pathspec,120,0.055,False,False,5000,2,179,target,mut_36ed19b50bb6
1.0,validators,pathspec,120,0.0516,False,False,5000,2,180,target,mut_38e31a877c89
1.0,validators,pathspec,120,0.1122,False,False,5000,2,181,target,mut_3d9c3b57e236
1.0,validators,pathspec,120,0.0953,False,False,5000,2,182,target,mut_3e91be117447
1.0,validators,pathspec,120,0.151,False,False,5000,2,183,target,mut_3f8d3853760f
1.0,validators,pathspec,120,0.0278,False,False,5000,2,184,target,mut_421ebecfcd7e
1.0,validators,pathspec,120,0.0707,False,False,5000,2,185,target,mut_427622f7a299
1.0,validators,pathspec,120,0.0308,False,False,5000,2,186,target,mut_431b67bbe621
1.0,validators,pathspec,120,0.0308,False,False,5000,2,187,target,mut_44b56e710faf
1.0,validators,pathspec,120,0.0278,False,False,5000,2,188,target,mut_45affd13a77a
1.0,validators,pathspec,120,0.0691,False,False,5000,2,189,target,mut_471432ae8885
1.0,validators,pathspec,120,0.1088,False,False,5000,2,190,target,mut_478be483b398
1.0,validators,pathspec,120,0.0652,False,False,5000,2,191,target,mut_4895293b4211
1.0,validators,pathspec,120,0.0306,False,False,5000,2,192,target,mut_48a4dc98589d
1.0,validators,pathspec,120,0.3151,False,False,5000,2,193,target,mut_4b178ce7b1ef
1.0,validators,pathspec,120,0.0307,False,False,5000,2,194,target,mut_4b8753325a9a
1.0,validators,pathspec,120,0.0502,False,False,5000,2,195,target,mut_4bd9378efc44
1.0,validators,pathspec,120,0.0401,False,False,5000,2,196,target,mut_4bebc81d0582
1.0,validators,pathspec,120,0.0591,False,False,5000,2,197,target,mut_4cf8d68b4291
1.0,validators,pathspec,120,0.1386,False,False,5000,2,198,target,mut_4d1623ec4661
1.0,validators,pathspec,120,0.0541,False,False,5000,2,199,target,mut_4e8862e3cf3a
1.0,validators,pathspec,120,0.0311,False,False,5000,2,200,target,mut_4f76f7f314d9
1.0,validators,pathspec,120,0.0658,False,False,5000,2,201,target,mut_4fdd8a6da136
1.0,validators,pathspec,120,0.0671,False,False,5000,2,202,target,mut_5089b607bf5d
1.0,validators,pathspec,120,0.0312,False,False,5000,2,203,target,mut_51b7548f6be4
1.0,validators,pathspec,120,0.0167,False,False,5000,2,204,target,mut_526e56868cea
1.0,validators,pathspec,120,0.2272,False,False,5000,2,205,target,mut_52a73d0e3ebe
1.0,validators,pathspec,120,0.1065,False,False,5000,2,206,target,mut_57980718178c
1.0,validators,pathspec,120,0.0307,False,False,5000,2,207,target,mut_57b8d262b042
1.0,validators,pathspec,120,0.1841,False,False,5000,2,208,target,mut_58050a99f914
1.0,validators,pathspec,120,0.0648,False,False,5000,2,209,target,mut_581dbb890a1d
1.0,validators,pathspec,120,0.0666,False,False,5000,2,210,target,mut_586d7fb49e4c
1.0,validators,pathspec,120,0.1837,False,False,5000,2,211,target,mut_592bf6aa2871
1.0,validators,pathspec,120,0.0359,False,False,5000,2,212,target,mut_5c86363cc27b
1.0,validators,pathspec,120,0.0984,False,False,5000,2,213,target,mut_610480bcafb0
1.0,validators,pathspec,120,0.2069,False,False,5000,2,214,target,mut_61c1c1b6fb62
1.0,validators,pathspec,120,0.0495,False,False,5000,2,215,target,mut_62cc960809a5
1.0,validators,pathspec,120,0.1445,False,False,5000,2,216,target,mut_62faa507b1c3
1.0,validators,pathspec,120,0.0966,False,False,5000,2,217,target,mut_63b475f1563c
1.0,validators,pathspec,120,0.2914,False,False,5000,2,218,target,mut_65cb36909e91
1.0,validators,pathspec,120,0.1121,False,False,5000,2,219,target,mut_65cf5fe0fb77
1.0,validators,pathspec,120,0.3334,False,False,5000,2,220,target,mut_664907c5da3e
1.0,validators,pathspec,120,0.6947,False,False,5000,2,221,target,mut_68c0e2f4e9c2
1.0,validators,pathspec,120,0.053,False,False,5000,2,222,target,mut_699eece1d1ef
1.0,validators,pathspec,120,0.0616,False,False,5000,2,223,target,mut_69f3d31ece8f
1.0,validators,pathspec,120,0.1607,False,False,5000,2,224,target,mut_6bd882e7041d
1.0,validators,pathspec,120,0.1248,False,False,5000,2,225,target,mut_6ca284c6786a
1.0,validators,pathspec,120,0.2631,False,False,5000,2,226,target,mut_6e1d88e54444
1.0,validators,pathspec,120,0.0736,False,False,5000,2,227,target,mut_6e31d7e44de0
1.0,validators,pathspec,120,0.0665,False,False,5000,2,228,target,mut_6e8869a3ac2f
