commit_sha,strategy,tests_available,tests_selected,failures_available,failures_detected,duration_available,duration_selected,abstained,escaped,failure_recall,time_reduction
mut_d207c4243342,5. Historical Failure Frequency,895.0,223.0,3.0,3.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_d26e9eb3bbd7,5. Historical Failure Frequency,191.0,47.0,3.0,0.0,2.2197,1.8674000000000002,0.0,1.0,0.0,15.871514168581342
mut_d352bccae750,5. Historical Failure Frequency,365.0,91.0,1.0,1.0,4.793700000000005,0.05030000000000002,0.0,0.0,100.0,98.9507061351357
mut_d3f2e21b70f3,5. Historical Failure Frequency,365.0,91.0,7.0,7.0,4.793700000000005,0.05030000000000002,0.0,0.0,100.0,98.9507061351357
mut_d4bc035cfd69,5. Historical Failure Frequency,191.0,47.0,5.0,1.0,2.2197,1.8674000000000002,0.0,1.0,20.0,15.871514168581342
mut_d5a598e5b5eb,5. Historical Failure Frequency,365.0,91.0,11.0,2.0,4.793700000000005,0.05030000000000002,0.0,1.0,18.181818181818183,98.9507061351357
mut_d5bfbcfc6d6b,5. Historical Failure Frequency,365.0,91.0,2.0,0.0,4.793700000000005,0.05030000000000002,0.0,1.0,0.0,98.9507061351357
mut_d64ff7faf9c1,5. Historical Failure Frequency,365.0,91.0,1.0,0.0,4.793700000000005,0.05030000000000002,0.0,1.0,0.0,98.9507061351357
mut_d673496eccfe,5. Historical Failure Frequency,365.0,91.0,2.0,1.0,4.793700000000005,0.05030000000000002,0.0,1.0,50.0,98.9507061351357
mut_d789c421f786,5. Historical Failure Frequency,895.0,223.0,19.0,12.0,0.07280000000000002,0.0397,0.0,1.0,63.1578947368421,45.467032967032985
mut_d797dded6a37,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_d7a43e9b9b40,5. Historical Failure Frequency,365.0,91.0,28.0,2.0,4.793700000000005,0.05030000000000002,0.0,1.0,7.142857142857142,98.9507061351357
mut_d836d44fd367,5. Historical Failure Frequency,365.0,91.0,0.0,0.0,4.793700000000005,0.05060000000000003,0.0,0.0,,98.94444792122995
mut_d83c216c3b08,5. Historical Failure Frequency,365.0,91.0,0.0,0.0,4.793700000000005,0.05060000000000003,0.0,0.0,,98.94444792122995
mut_d89bfe05efd2,5. Historical Failure Frequency,365.0,91.0,2.0,0.0,4.793700000000005,0.05060000000000003,0.0,1.0,0.0,98.94444792122995
mut_d8b117db1a7e,5. Historical Failure Frequency,895.0,223.0,4.0,4.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_d9b13433630a,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_d9fde15d093c,5. Historical Failure Frequency,365.0,91.0,9.0,4.0,4.793700000000005,0.05060000000000003,0.0,1.0,44.44444444444444,98.94444792122995
mut_da19bcd92234,5. Historical Failure Frequency,365.0,91.0,8.0,2.0,4.793700000000005,0.04730000000000003,0.0,1.0,25.0,99.01328827419321
mut_da98b4b12d6b,5. Historical Failure Frequency,191.0,47.0,8.0,2.0,2.2197,1.8674000000000002,0.0,1.0,25.0,15.871514168581342
mut_dabe6b6f9797,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_dae218ee37c9,5. Historical Failure Frequency,365.0,91.0,1.0,0.0,4.793700000000005,0.04730000000000002,0.0,1.0,0.0,99.01328827419321
mut_db0c05c5ba79,5. Historical Failure Frequency,365.0,91.0,3.0,0.0,4.793700000000005,0.04730000000000002,0.0,1.0,0.0,99.01328827419321
mut_db19b9c3be0f,5. Historical Failure Frequency,365.0,91.0,21.0,6.0,4.793700000000005,0.04730000000000002,0.0,1.0,28.57142857142857,99.01328827419321
mut_db51e974c4a7,5. Historical Failure Frequency,191.0,47.0,120.0,38.0,2.2197,1.8674000000000002,0.0,1.0,31.666666666666664,15.871514168581342
mut_db551481015f,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_dc11bf9c3112,5. Historical Failure Frequency,191.0,47.0,9.0,9.0,2.2197,1.8674000000000002,0.0,0.0,100.0,15.871514168581342
mut_dc23088c978a,5. Historical Failure Frequency,191.0,47.0,1.0,1.0,2.2197,1.8674000000000002,0.0,0.0,100.0,15.871514168581342
mut_dc56e7048ab7,5. Historical Failure Frequency,365.0,91.0,1.0,1.0,4.793700000000005,0.04700000000000003,0.0,0.0,100.0,99.01954648809897
mut_dcb5286d667c,5. Historical Failure Frequency,895.0,223.0,7.0,7.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_dcbecabbebc7,5. Historical Failure Frequency,895.0,223.0,2.0,2.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_dcf9b24994ae,5. Historical Failure Frequency,191.0,47.0,2.0,0.0,2.2197,1.8674000000000002,0.0,1.0,0.0,15.871514168581342
mut_dd2029779d86,5. Historical Failure Frequency,895.0,223.0,14.0,14.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_dd8be6e5d67d,5. Historical Failure Frequency,365.0,91.0,155.0,74.0,4.793700000000005,0.04700000000000003,0.0,1.0,47.74193548387097,99.01954648809897
mut_ddffa913284a,5. Historical Failure Frequency,895.0,223.0,7.0,7.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_de07db6d0354,5. Historical Failure Frequency,895.0,223.0,73.0,60.0,0.07280000000000002,0.0397,0.0,1.0,82.1917808219178,45.467032967032985
mut_de080396a033,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_de0cd1debe22,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_de3d54f93612,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_de45f3060556,5. Historical Failure Frequency,507.0,126.0,24.0,23.0,3.8465999999999636,0.4883000000000003,0.0,1.0,95.83333333333334,87.305672541985
mut_de93611a8255,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_deb25f418ef6,5. Historical Failure Frequency,895.0,223.0,1.0,1.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_dfe7bf887980,5. Historical Failure Frequency,507.0,126.0,12.0,12.0,3.8465999999999636,0.4883000000000003,0.0,0.0,100.0,87.305672541985
mut_e04304803276,5. Historical Failure Frequency,191.0,47.0,73.0,19.0,2.2197,1.8674000000000002,0.0,1.0,26.027397260273972,15.871514168581342
mut_e0478e596d43,5. Historical Failure Frequency,191.0,47.0,2.0,1.0,2.2197,1.8881000000000001,0.0,1.0,50.0,14.938955714736224
mut_e083a55a6bb5,5. Historical Failure Frequency,895.0,223.0,43.0,0.0,0.07280000000000002,0.0397,0.0,1.0,0.0,45.467032967032985
mut_e1182c8943ba,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.4883000000000003,0.0,0.0,,87.305672541985
mut_e1507a2cf092,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8881000000000001,0.0,0.0,,14.938955714736224
mut_e17221f2b716,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.4883000000000003,0.0,0.0,,87.305672541985
mut_e1a29b361e0f,5. Historical Failure Frequency,507.0,126.0,1.0,0.0,3.8465999999999636,0.4883000000000003,0.0,1.0,0.0,87.305672541985
mut_e1c2d8def0d5,5. Historical Failure Frequency,365.0,91.0,5.0,1.0,4.793700000000005,0.04700000000000003,0.0,1.0,20.0,99.01954648809897
mut_e281f9de1ee8,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.4883000000000003,0.0,0.0,,87.305672541985
mut_e2adab202593,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8881000000000001,0.0,0.0,,14.938955714736224
mut_e30b35af2f88,5. Historical Failure Frequency,191.0,47.0,56.0,45.0,2.2197,1.8881000000000001,0.0,1.0,80.35714285714286,14.938955714736224
mut_e32189bcd2c9,5. Historical Failure Frequency,507.0,126.0,9.0,3.0,3.8465999999999636,0.4883000000000003,0.0,1.0,33.33333333333333,87.305672541985
mut_e366b4b855c3,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_e451fed246dc,5. Historical Failure Frequency,191.0,47.0,1.0,0.0,2.2197,1.8881000000000001,0.0,1.0,0.0,14.938955714736224
mut_e4a7ee5b9f27,5. Historical Failure Frequency,507.0,126.0,90.0,56.0,3.8465999999999636,0.4883000000000003,0.0,1.0,62.22222222222222,87.305672541985
mut_e540b63f1c85,5. Historical Failure Frequency,507.0,126.0,4.0,1.0,3.8465999999999636,0.5159000000000001,0.0,1.0,25.0,86.5881557739301
mut_e598ed37661f,5. Historical Failure Frequency,191.0,47.0,8.0,8.0,2.2197,1.8881000000000001,0.0,0.0,100.0,14.938955714736224
mut_e5e6b23d189f,5. Historical Failure Frequency,191.0,47.0,8.0,8.0,2.2197,1.8881000000000001,0.0,0.0,100.0,14.938955714736224
mut_e63ee744d58d,5. Historical Failure Frequency,365.0,91.0,5.0,3.0,4.793700000000005,0.04730000000000003,0.0,1.0,60.0,99.01328827419321
mut_e684824e8436,5. Historical Failure Frequency,507.0,126.0,2.0,1.0,3.8465999999999636,0.5159000000000001,0.0,1.0,50.0,86.5881557739301
mut_e695af362c3b,5. Historical Failure Frequency,895.0,223.0,4.0,2.0,0.07280000000000002,0.0397,0.0,1.0,50.0,45.467032967032985
mut_e6f99fe59835,5. Historical Failure Frequency,365.0,91.0,20.0,20.0,4.793700000000005,0.04700000000000003,0.0,0.0,100.0,99.01954648809897
mut_e6f9c95fe4b4,5. Historical Failure Frequency,191.0,47.0,3.0,2.0,2.2197,1.8881000000000001,0.0,1.0,66.66666666666666,14.938955714736224
mut_e77e3c1a382e,5. Historical Failure Frequency,895.0,223.0,2.0,2.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_e79763fc7b17,5. Historical Failure Frequency,365.0,91.0,47.0,44.0,4.793700000000005,0.04700000000000003,0.0,1.0,93.61702127659575,99.01954648809897
mut_e840ceefe4b7,5. Historical Failure Frequency,895.0,223.0,1.0,0.0,0.07280000000000002,0.0397,0.0,1.0,0.0,45.467032967032985
mut_e84137c4f7b7,5. Historical Failure Frequency,507.0,126.0,1.0,0.0,3.8465999999999636,0.5159000000000001,0.0,1.0,0.0,86.5881557739301
mut_e86b7cdde967,5. Historical Failure Frequency,507.0,126.0,1.0,0.0,3.8465999999999636,0.5159000000000001,0.0,1.0,0.0,86.5881557739301
mut_e8a9e14532e3,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_e8b75853d281,5. Historical Failure Frequency,507.0,126.0,4.0,0.0,3.8465999999999636,0.5159000000000001,0.0,1.0,0.0,86.5881557739301
mut_e8e969479d19,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.5159000000000001,0.0,0.0,,86.5881557739301
mut_e8f51e73dd46,5. Historical Failure Frequency,191.0,47.0,2.0,0.0,2.2197,1.8881000000000001,0.0,1.0,0.0,14.938955714736224
mut_e9300e1564b7,5. Historical Failure Frequency,365.0,91.0,2.0,2.0,4.793700000000005,0.04830000000000003,0.0,0.0,100.0,98.99242756117404
mut_e9dd4aa61447,5. Historical Failure Frequency,365.0,91.0,45.0,3.0,4.793700000000005,0.04830000000000003,0.0,1.0,6.666666666666667,98.99242756117404
mut_e9f268f6ceae,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_eb30b583ee7e,5. Historical Failure Frequency,349.0,87.0,68.0,30.0,2.321400000000014,1.7659999999999978,0.0,1.0,44.11764705882353,23.925217541139517
mut_ec0d392814db,5. Historical Failure Frequency,507.0,126.0,37.0,37.0,3.8465999999999636,0.5159000000000001,0.0,0.0,100.0,86.5881557739301
mut_ec1d454c6747,5. Historical Failure Frequency,507.0,126.0,2.0,1.0,3.8465999999999636,0.5159000000000001,0.0,1.0,50.0,86.5881557739301
mut_ec28ba8ea5d6,5. Historical Failure Frequency,365.0,91.0,2.0,0.0,4.793700000000005,0.04830000000000003,0.0,1.0,0.0,98.99242756117404
mut_ecaed389765b,5. Historical Failure Frequency,507.0,126.0,3.0,1.0,3.8465999999999636,0.5159000000000001,0.0,1.0,33.33333333333333,86.5881557739301
mut_ecb13c489ff3,5. Historical Failure Frequency,507.0,126.0,92.0,70.0,3.8465999999999636,0.5159000000000001,0.0,1.0,76.08695652173914,86.5881557739301
mut_ecbc76dc1646,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_ed4d1bdaa59e,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_ed9e5f0b9b69,5. Historical Failure Frequency,895.0,223.0,3.0,3.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_edda2e070d47,5. Historical Failure Frequency,507.0,126.0,2.0,2.0,3.8465999999999636,0.5119000000000002,0.0,0.0,100.0,86.69214371132935
mut_ee21a9b323b3,5. Historical Failure Frequency,895.0,223.0,4.0,4.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_ee6f2cc70cef,5. Historical Failure Frequency,349.0,87.0,52.0,26.0,2.321400000000014,1.929999999999998,0.0,1.0,50.0,16.86051520634159
mut_ee813226383c,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_eea66e82ba39,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_eeee9e9a5f8f,5. Historical Failure Frequency,349.0,87.0,2.0,0.0,2.321400000000014,1.929999999999998,0.0,1.0,0.0,16.86051520634159
mut_ef2e652b5cd6,5. Historical Failure Frequency,365.0,91.0,0.0,0.0,4.793700000000005,0.04830000000000003,0.0,0.0,,98.99242756117404
mut_ef3ec1969ca8,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.5119000000000002,0.0,0.0,,86.69214371132935
mut_ef55ac592d94,5. Historical Failure Frequency,349.0,87.0,2.0,0.0,2.321400000000014,1.929999999999998,0.0,1.0,0.0,16.86051520634159
mut_ef5ae42fef7e,5. Historical Failure Frequency,349.0,87.0,3.0,0.0,2.321400000000014,1.929999999999998,0.0,1.0,0.0,16.86051520634159
mut_ef68dbeea99f,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_ef77608e9963,5. Historical Failure Frequency,349.0,87.0,5.0,0.0,2.321400000000014,1.928999999999998,0.0,1.0,0.0,16.903592659602552
mut_efd43e5ff379,5. Historical Failure Frequency,365.0,91.0,1.0,0.0,4.793700000000005,0.04830000000000003,0.0,1.0,0.0,98.99242756117404
mut_efee4bf9e8a0,5. Historical Failure Frequency,365.0,91.0,64.0,57.0,4.793700000000005,0.04830000000000003,0.0,1.0,89.0625,98.99242756117404
mut_eff8901c9a2f,5. Historical Failure Frequency,365.0,91.0,5.0,0.0,4.793700000000005,0.04730000000000003,0.0,1.0,0.0,99.01328827419321
mut_f090362342f3,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_f0c31847ee45,5. Historical Failure Frequency,191.0,47.0,16.0,3.0,2.2197,1.8674000000000002,0.0,1.0,18.75,15.871514168581342
mut_f11fd8798731,5. Historical Failure Frequency,365.0,91.0,39.0,38.0,4.793700000000005,0.05060000000000003,0.0,1.0,97.43589743589743,98.94444792122995
mut_f14a2d9d7381,5. Historical Failure Frequency,349.0,87.0,4.0,1.0,2.321400000000014,1.928999999999998,0.0,1.0,25.0,16.903592659602552
mut_f14adc221828,5. Historical Failure Frequency,895.0,223.0,40.0,0.0,0.07280000000000002,0.0397,0.0,1.0,0.0,45.467032967032985
mut_f1510c477b77,5. Historical Failure Frequency,365.0,91.0,25.0,6.0,4.793700000000005,0.04630000000000003,0.0,1.0,24.0,99.03414898721239
mut_f1691d1bf5e2,5. Historical Failure Frequency,365.0,91.0,24.0,7.0,4.793700000000005,0.049600000000000026,0.0,1.0,29.166666666666668,98.96530863424911
mut_f1b08f78c308,5. Historical Failure Frequency,365.0,91.0,12.0,1.0,4.793700000000005,0.05260000000000002,0.0,1.0,8.333333333333332,98.9027264951916
mut_f2146d8bf14a,5. Historical Failure Frequency,349.0,87.0,0.0,0.0,2.321400000000014,1.928999999999998,0.0,0.0,,16.903592659602552
mut_f23c3fd076fb,5. Historical Failure Frequency,349.0,87.0,2.0,2.0,2.321400000000014,1.928999999999998,0.0,0.0,100.0,16.903592659602552
mut_f2f41ed26fd9,5. Historical Failure Frequency,365.0,91.0,22.0,6.0,4.793700000000005,0.05260000000000002,0.0,1.0,27.27272727272727,98.9027264951916
mut_f2fbb8b10761,5. Historical Failure Frequency,191.0,47.0,17.0,17.0,2.2197,1.8674000000000002,0.0,0.0,100.0,15.871514168581342
mut_f310d6be9786,5. Historical Failure Frequency,365.0,91.0,68.0,61.0,4.793700000000005,0.054600000000000024,0.0,1.0,89.70588235294117,98.86100506915326
mut_f37e77045099,5. Historical Failure Frequency,349.0,87.0,0.0,0.0,2.321400000000014,1.928999999999998,0.0,0.0,,16.903592659602552
mut_f3a9789e0bc0,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.5119000000000002,0.0,0.0,,86.69214371132935
mut_f3d469a1a06c,5. Historical Failure Frequency,507.0,126.0,178.0,98.0,3.8465999999999636,0.5119000000000002,0.0,1.0,55.0561797752809,86.69214371132935
mut_f3f4f8e28edf,5. Historical Failure Frequency,365.0,91.0,4.0,4.0,4.793700000000005,0.054600000000000024,0.0,0.0,100.0,98.86100506915326
mut_f489b8cff73f,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_f4a038057e54,5. Historical Failure Frequency,349.0,87.0,179.0,78.0,2.321400000000014,1.928999999999998,0.0,1.0,43.575418994413404,16.903592659602552
mut_f4c73147e9af,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_f4d6b2ad1e1c,5. Historical Failure Frequency,507.0,126.0,9.0,0.0,3.8465999999999636,0.48860000000000037,0.0,1.0,0.0,87.29787344668006
mut_f4e26f1d8b05,5. Historical Failure Frequency,895.0,223.0,8.0,2.0,0.07280000000000002,0.0397,0.0,1.0,25.0,45.467032967032985
mut_f584f6b9da37,5. Historical Failure Frequency,349.0,87.0,7.0,3.0,2.321400000000014,1.9279999999999982,0.0,1.0,42.857142857142854,16.9466701128635
mut_f58e4bd61135,5. Historical Failure Frequency,349.0,87.0,3.0,2.0,2.321400000000014,1.9279999999999982,0.0,1.0,66.66666666666666,16.9466701128635
mut_f5b94d22319e,5. Historical Failure Frequency,507.0,126.0,1.0,0.0,3.8465999999999636,0.48860000000000037,0.0,1.0,0.0,87.29787344668006
mut_f5cbb94c9f6d,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_f5edfd2c8d26,5. Historical Failure Frequency,507.0,126.0,0.0,0.0,3.8465999999999636,0.48860000000000037,0.0,0.0,,87.29787344668006
mut_f657c1e78461,5. Historical Failure Frequency,349.0,87.0,3.0,0.0,2.321400000000014,1.9279999999999982,0.0,1.0,0.0,16.9466701128635
mut_f6d3d796a500,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_f726806a29dd,5. Historical Failure Frequency,365.0,91.0,127.0,69.0,4.793700000000005,0.054600000000000024,0.0,1.0,54.330708661417326,98.86100506915326
mut_f81ebf6603d2,5. Historical Failure Frequency,191.0,47.0,1.0,1.0,2.2197,1.8674000000000002,0.0,0.0,100.0,15.871514168581342
mut_f851c9c08a7b,5. Historical Failure Frequency,349.0,87.0,68.0,38.0,2.321400000000014,1.9279999999999982,0.0,1.0,55.88235294117647,16.9466701128635
mut_f85ae10d679a,5. Historical Failure Frequency,191.0,47.0,17.0,17.0,2.2197,1.8674000000000002,0.0,0.0,100.0,15.871514168581342
mut_f87aba4bda98,5. Historical Failure Frequency,895.0,223.0,2.0,2.0,0.07280000000000002,0.0397,0.0,0.0,100.0,45.467032967032985
mut_f8c65688bc5f,5. Historical Failure Frequency,365.0,91.0,4.0,1.0,4.793700000000005,0.049600000000000026,0.0,1.0,25.0,98.96530863424911
mut_f8da1dc96e6e,5. Historical Failure Frequency,349.0,87.0,0.0,0.0,2.321400000000014,1.928999999999998,0.0,0.0,,16.903592659602552
mut_f8dc35c233f1,5. Historical Failure Frequency,895.0,223.0,2.0,1.0,0.07280000000000002,0.0397,0.0,1.0,50.0,45.467032967032985
mut_f8e011568a6e,5. Historical Failure Frequency,349.0,87.0,6.0,0.0,2.321400000000014,1.928999999999998,0.0,1.0,0.0,16.903592659602552
mut_f90d8b063f24,5. Historical Failure Frequency,349.0,87.0,4.0,4.0,2.321400000000014,1.928999999999998,0.0,0.0,100.0,16.903592659602552
mut_f955c7586f9e,5. Historical Failure Frequency,349.0,87.0,0.0,0.0,2.321400000000014,1.928999999999998,0.0,0.0,,16.903592659602552
mut_f9a092a9f938,5. Historical Failure Frequency,349.0,87.0,2.0,1.0,2.321400000000014,1.928999999999998,0.0,1.0,50.0,16.903592659602552
mut_f9fa994b822d,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_fa9c05c3dc3f,5. Historical Failure Frequency,365.0,91.0,7.0,0.0,4.793700000000005,0.049600000000000026,0.0,1.0,0.0,98.96530863424911
mut_fb34793e6bc2,5. Historical Failure Frequency,507.0,126.0,1.0,1.0,3.8465999999999636,0.48860000000000037,0.0,0.0,100.0,87.29787344668006
mut_fb82d8a971b1,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_fbbac85b0bd0,5. Historical Failure Frequency,365.0,91.0,0.0,0.0,4.793700000000005,0.049600000000000026,0.0,0.0,,98.96530863424911
mut_fc0de64fdbc8,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_fc46fb835319,5. Historical Failure Frequency,895.0,223.0,0.0,0.0,0.07280000000000002,0.0397,0.0,0.0,,45.467032967032985
mut_fc5453ad45d2,5. Historical Failure Frequency,507.0,126.0,1.0,1.0,3.8465999999999636,0.48860000000000037,0.0,0.0,100.0,87.29787344668006
mut_fcb8db64c2f7,5. Historical Failure Frequency,349.0,87.0,3.0,0.0,2.321400000000014,1.928999999999998,0.0,1.0,0.0,16.903592659602552
mut_fd6d192d4ae0,5. Historical Failure Frequency,349.0,87.0,7.0,0.0,2.321400000000014,1.928999999999998,0.0,1.0,0.0,16.903592659602552
mut_fd93fa7458fb,5. Historical Failure Frequency,365.0,91.0,12.0,10.0,4.793700000000005,0.049600000000000026,0.0,1.0,83.33333333333334,98.96530863424911
mut_fdb18ceaea36,5. Historical Failure Frequency,365.0,91.0,18.0,4.0,4.793700000000005,0.049600000000000026,0.0,1.0,22.22222222222222,98.96530863424911
mut_fdb31bfe1c24,5. Historical Failure Frequency,507.0,126.0,6.0,2.0,3.8465999999999636,0.48860000000000037,0.0,1.0,33.33333333333333,87.29787344668006
mut_fde4d99d3e85,5. Historical Failure Frequency,507.0,126.0,5.0,3.0,3.8465999999999636,0.48860000000000037,0.0,1.0,60.0,87.29787344668006
mut_fe1b183af319,5. Historical Failure Frequency,191.0,47.0,0.0,0.0,2.2197,1.8674000000000002,0.0,0.0,,15.871514168581342
mut_fe376be4072e,5. Historical Failure Frequency,365.0,91.0,2.0,0.0,4.793700000000005,0.05060000000000003,0.0,1.0,0.0,98.94444792122995
mut_fe3c798182db,5. Historical Failure Frequency,349.0,87.0,231.0,79.0,2.321400000000014,1.928999999999998,0.0,1.0,34.1991341991342,16.903592659602552
mut_fe89d5200881,5. Historical Failure Frequency,349.0,87.0,11.0,5.0,2.321400000000014,1.929399999999998,0.0,1.0,45.45454545454545,16.886361678298172
mut_fee332bc2d2a,5. Historical Failure Frequency,349.0,87.0,25.0,8.0,2.321400000000014,1.9286999999999983,0.0,1.0,32.0,16.916515895580815
mut_ff7fe202d04c,5. Historical Failure Frequency,191.0,47.0,7.0,0.0,2.2197,1.8674000000000002,0.0,1.0,0.0,15.871514168581342
mut_ff96a6ac2906,5. Historical Failure Frequency,507.0,126.0,385.0,126.0,3.8465999999999636,0.48660000000000037,0.0,1.0,32.72727272727273,87.34986741537969
mut_ffcd0da5bf30,5. Historical Failure Frequency,349.0,87.0,4.0,0.0,2.321400000000014,1.9296999999999982,0.0,1.0,0.0,16.873438442319866
mut_caa015827517,6. Uncalibrated ML (LightGBM),895.0,223.0,0.0,0.0,0.07280000000000002,0.0389,0.0,0.0,,46.56593406593408
mut_cb44bb46eca3,6. Uncalibrated ML (LightGBM),191.0,47.0,92.0,30.0,2.2197,1.5614000000000001,0.0,1.0,32.608695652173914,29.65716087759607
mut_ccbba32ee6f5,6. Uncalibrated ML (LightGBM),191.0,47.0,1.0,0.0,2.2197,0.7925000000000001,0.0,1.0,0.0,64.29697706897329
mut_ce0d69e89f0f,6. Uncalibrated ML (LightGBM),191.0,47.0,27.0,15.0,2.2197,0.7925000000000001,0.0,1.0,55.55555555555556,64.29697706897329
mut_ce5097a8bae4,6. Uncalibrated ML (LightGBM),895.0,223.0,1.0,1.0,0.07280000000000002,0.039200000000000006,0.0,0.0,100.0,46.15384615384615
mut_ce8ebe6857fe,6. Uncalibrated ML (LightGBM),895.0,223.0,13.0,13.0,0.07280000000000002,0.0349,0.0,0.0,100.0,52.06043956043957
mut_ce961ebfbe8a,6. Uncalibrated ML (LightGBM),191.0,47.0,0.0,0.0,2.2197,1.6732,0.0,0.0,,24.620444204171733
mut_cf304955ef3c,6. Uncalibrated ML (LightGBM),895.0,223.0,0.0,0.0,0.07280000000000002,0.039200000000000006,0.0,0.0,,46.15384615384615
mut_cf6c963757ed,6. Uncalibrated ML (LightGBM),895.0,223.0,3.0,3.0,0.07280000000000002,0.039200000000000006,0.0,0.0,100.0,46.15384615384615
mut_cf79a6d39691,6. Uncalibrated ML (LightGBM),895.0,223.0,2.0,2.0,0.07280000000000002,0.039200000000000006,0.0,0.0,100.0,46.15384615384615
mut_d0624774f95c,6. Uncalibrated ML (LightGBM),191.0,47.0,41.0,24.0,2.2197,0.7925000000000001,0.0,1.0,58.536585365853654,64.29697706897329
mut_d0b1a5c53c7a,6. Uncalibrated ML (LightGBM),895.0,223.0,19.0,19.0,0.07280000000000002,0.05770000000000001,0.0,0.0,100.0,20.741758241758248
mut_d0e704dbbf55,6. Uncalibrated ML (LightGBM),191.0,47.0,21.0,4.0,2.2197,1.7491,0.0,1.0,19.047619047619047,21.201063206739647
mut_d0f4efae548f,6. Uncalibrated ML (LightGBM),365.0,91.0,0.0,0.0,4.793700000000005,4.539300000000008,0.0,0.0,,5.306965392077032
